concept_id,source,en,de,tr,aliases_en,aliases_de,tree
MESH:D010837|Q186093,wikidata-mesh,(E)-phytonadione,Phyllochinon,Fitonadion,"Phytylmenadione|Phytonadionum|Phytonadione|Phytomenadionum|Phythyl-menadion|Phyllochinonum|Phyllochinon|Monodion|Mono-Kay|Mephyton|Konakion|Kinadion|Kephton|Kativ N|K-Ject|Fitomenadione|Fitomenadiona|Combinal K1|Aquamephyton|Aqua-Mephytin|Aqua Mephyton|Antihemorrhagic vitamin|alpha-Phylloquinone|a-Phylloquinone|3-Phytylmenadione|2',3'-trans-Vitamin K1|2-Methyl-3-phytyl-1,4-napthoquinone|2-Methyl-3-phytyl-1,4-naphthoquinone|2-Methyl-3-phytyl-1,4-naphthochinon|2-Methyl-3-phythyl-1,4-naphthochinon|2-methyl-3-[(2E)-3,7,11,15-tetramethylhexadec-2-en-1-yl]-1,4-dihydronaphthalene-1,4-dione|2-Methyl-3-[(2e)-3,7,11,15-tetramethyl-2-hexadecenyl]naphthoquinone|2-Methyl-3-[(2E,7R,11R)-3,7,11,15-tetramethylhexadec-2-en-1-yl]naphthalene-1,4-dione|2-Methyl-3-(3,7,11,15-tetramethyl-2-hexadecenyl)-1,4-naphthalenedione|α-phylloquinone|Vitamin K1|Vitamin K 1|Vitamin k|trans-Phylloquinone|Synthex P|Phytomenadione|Phylloquinone",Vitamin K1|Konakion|Phytomenadion,D02.455.426.559.847.638.721.374.689|D02.455.849.291.523.500.689|D02.806.550.625|D04.615.638.721.374.689
MESH:D009638|Q186242,wikidata-mesh,norepinephrine,Noradrenalin,Noradrenalin,"Sympathin E|Norepirenamine|Norepinephrinum|Norepinefrina|Norartrinal|Noradrenaline|Noradrenalin|Nor-Epirenan|Nor-adrenaline|Levophed|Levonorepinephrine|Levonoradrenaline|Levonor|Levoarterenol|Levarterenol®|Levarterenol|L-Norepinephrine|L-noradrenaline|L-Arterenol|L-alpha-(Aminomethyl)-3,4-dihydroxybenzyl alcohol|L-3,4-Dihydroxyphenylethanolamine|L-2-Amino-1-(3,4-dihydroxyphenyl)ethanol|Arterenol|Aktamin|Adrenor|4-[(1R)-2-amino-1-hydroxyethyl]benzene-1,2-diol|4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol|4-[(1R)-2-amino-1-hydroxy-ethyl]pyrocatechol|4-[(1R)-2-amino-1-hydroxy-ethyl]benzene-1,2-diol|4-(2-Amino-1-hydroxyethyl)-1,2-benzenediol|(R)-Norepinephrine|(R)-norepinephrine|(R)-Noradrenaline|(R)-4-(2-amino-1-Hydroxyethyl)-1,2-benzenediol|(R)-4-(2-amino-1-hydroxyethyl)-1,2-benzenediol|(R)-(-)-Norepinephrine|(R)-(-)-norepinephrine|(-)-Norepinephrine|(-)-norepinephrine|(-)-Noradrenaline|(-)-Arterenol|(-)-arterenol|(-)-alpha-(Aminomethyl)protocatechuyl alcohol|(-)-(R)-Norepinephrine|(-)-noradrenaline|noradrenaline|Norepinephrine",Arterenol|Norepinephrin|Norepinephrinhydrochlorid|Norepinephrintartrat,D02.033.100.291.502|D02.092.063.480|D02.092.211.215.746|D02.092.311.830|D02.455.426.559.389.657.166.175.830
MESH:D005672|Q259930,wikidata-mesh,fusidic acid,Fusidinsäure,,Fucidin acid|Fusidine|fucidic acid|Fucidate|Fusidic acid|Fusidic Acid|Fusidate|SQ-16603|Ramycin,,D04.210.500.247.222.222.347.389|D04.210.500.247.808.489|D10.570.938.515
MESH:C006984|Q302865,wikidata-mesh,chlorocresol,Chlorkresol,,Chlorocresol|4-Chloro-3-methylphenol,,
MESH:C009279|Q407891,wikidata-mesh,Sodium hydrogen sulfite,Natriumhydrogensulfit,,sodium hydrogensulfite|sodium hydrogen sulfite|sodium bisulphite|Sodium bisulfite|sodium acid bisulfite|saures Natriumsulfit|primäres Natriumsulfit|Natriumhydrogensulfit|Natriumbisulfit|monosodium salt of sulfurous acid|Bisulfite de sodium,E 222|E222|NaHSO3|Natriumbisulfit,
MESH:C008461|Q410431,wikidata-mesh,methyl isocyanate,Methylisocyanat,Metil izosiyanat,Methylcarbylamine|methyl carbonimide|isocyanic acid methyl ester|isocyanatomethane|MIC,Isocyanatomethan|Isocyansäuremethylester,
MESH:D005474|Q410663,wikidata-mesh,fluoxymesterone,Fluoxymesteron,,"Halotestin|Ultandren|Testosterone, 9-fluoro-11beta-hydroxy-17-methyl-|Fluoxymesteronum|Fluoximesterona|9alpha-Fluoro-11beta-hydroxy-17-methyltestosterone|9-Fluoro-11beta,17beta-dihydroxy-17-methylandrost-4-en-3-one|17α-Methyl-9α-fluoro-11β-hydroxytesterone|17alpha-Methyl-9alpha-fluoro-11beta-hydroxytesterone|11beta,17beta-Dihydroxy-9alpha-fluoro-17alpha-methyl-4-androster-3-one|Fluoxymesterone","9-Fluor-11,17-dihydroxy-10,13,17-trimethyl-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-3-on|Halotestin",D04.210.500.054.079.429.154.349|D04.210.500.908.466
MESH:D013999|Q413994,wikidata-mesh,(S)-(−)-timolol,Timolol,Timolol,"timolol anhydrous|NYO142|(S)-1-(tert-butylamino)-3-[(4-morpholin-4-yl-1,2,5-thiadiazol-3-yl)oxy]propan-2-ol|(-)-S-timolol|timolol",(S)-(−)-Timolol,D02.033.100.624.915|D02.033.755.624.915|D02.092.063.624.915|D02.886.675.867.768|D03.383.129.708.867.768|D03.383.533.640.775
MESH:D004970|Q414986,wikidata-mesh,estrone,Estron,,"Oestrone|oestrone|Kestrone®|follicular hormone|Estronum|Estrone：E1|D1,3,5(10)-Estratrien-3-ol-17-one|Aquest®|3-Hydroxyoestra-1,3,5(10)-trien-17-one|3-Hydroxyestra-1,3,5(10)-triene-17-one|3-Hydroxy-17-keto-estra-1,3,5-triene|3-Hydroxy-1,3,5(10)-estratrien-17-one|1,3,5(10)-Estratrien-3-ol-17-one|(8R,9S,13S,14S)-3-hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one|(1S,10R,11S,15S)-5-hydroxy-15-methyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2,4,6-trien-14-one|Estrona|folliculin|Folliculin|E1|3-Hydroxyestra-1,3,5(10)-trien-17-one|Estrone|(+)-Estrone",Östron,D04.210.500.365.415.414|D04.210.500.578.502.497|D06.472.040.502.497|D06.472.334.851.437.996
MESH:D010643|Q419824,wikidata-mesh,phenoxybenzamine,Phenoxybenzamin,,Phenoxybenzaminum|Fenoxibenzamina|Fenossibenzamina|Dibenzyline®|POB|Phenoxybenzamine|phenoxybenzamine hydrochloride,,D02.092.471.739
MESH:D015282|Q419935,wikidata-mesh,octreotide,Octreotid,Oktreotid,SMS995|octrotide,,D04.345.566.650|D12.644.641.650
MESH:C005617|Q420028,wikidata-mesh,ecgonine,Ecgonin,,"3beta-hydroxy-2beta-tropanecarboxylic acid|3beta-hydroxy-1alphaH,5alphaH-tropane-2beta-carboxylic acid|1-Ecgonine|[1R*-(Exo,exo)]-3-hydroxy-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylic acid|(-)-Ecgonine",Ekgonin,
MESH:C437965|Q421156,wikidata-mesh,olmesartan,Olmesartan,Olmesartan,"RNH-6270|4-(hydroxy-1-methylethyl)-2-propyl-1-{[2'-(1H-tetrazol-5-yl)-1,1'-biphenyl-4-yl]methyl}-1H-imidazole-5-carboxylic acid|4-(1-hydroxy-1-methylethyl)-2-propyl-1-{[2'-(1H-tetrazol-5-yl)biphenyl-4-yl]methyl}-1H-imidazole-5-carboxylic acid",,
MESH:C004490|Q425881,wikidata-mesh,moxaverine,Moxaverin,,,,
MESH:D006206|Q425991,wikidata-mesh,halcinonide,Halcinonid,,"Halcinonidum|Halcinonida|Halcinonid|(4aS,4bR,5S,6aS,6bS,9aR,10aS,10bS)-6b-(chloroacetyl)-4b-fluoro-5-hydroxy-4a,6a,8,8-tetramethyl-3,4,4a,4b,5,6,6a,6b,9a,10,10a,10b,11,12-tetradecahydro-2H-naphtho[2',1':4,5]indeno[1,2-d][1,3]dioxol-2-one|Halcinonide",,D04.210.500.745.745.654.570
MESH:D004791|Q427492,wikidata-mesh,enzyme inhibitor,Enzymhemmung,Enzim inhibitörü,enzyme inhibitors,Enzyminhibition|Enzyminhibitor|Enzyminhibitoren,D27.505.519.389
MESH:C021255|Q3973521,wikidata-mesh,stigmastanol,Stigmastanol,,"sitostanol|fucostanol|(3S,5S,8R,9S,10S,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol",,
MESH:C520853|Q4734170,wikidata-mesh,alogliptin,Alogliptin,,Vipidia®|SYR-322|Nesina®|Alogliptinum|Alogliptine|Alogliptina|Alogliptin,,
MESH:D001377|Q4832281,wikidata-mesh,azaserine,Azaserin,,,,D12.125.154.800.500
MESH:C074619|Q4919218,wikidata-mesh,bivalirudin,Bivalirudin,,BG-8967,,
MESH:D016899|Q24725036,wikidata-mesh,interferon beta,Beta-Interferon,,IPR015588|Interferon_beta|IFNB1,IFN-β|Interferon beta,D12.644.276.374.440.890.275|D12.776.467.374.440.890.275|D23.529.374.440.890.275
MESH:D065098|Q50430481,wikidata-mesh,catechol o-Methyltransferase inhibitors,COMT-Hemmer,,catechol o-Methyltransferase inhibitor|COMT inhibitor,COMT-Inhibitor|COMT-Inhibitoren,D27.505.519.389.237|D27.505.954.427.090.050.500
MESH:D013685|Q418,wikidata-mesh,telecommunications,Telekommunikation,Telekomünikasyon,electric communications,Fernmeldewesen,L01.462.500.847
MESH:C028541|Q36200,wikidata-mesh,zirconium dioxide,Zirconium(IV)-oxid,zirkonyum dioksit,zirconium(IV) oxide|zirconia,Zirconiumdioxid|Zirkondioxid|Zirkonium(IV)-oxid|Zirkoniumdioxid|ZrO2,
MESH:D025101|Q205130,wikidata-mesh,vitamin B6,Vitamin B6,,vitamin B-6|vitamin B 6,,D03.383.725.676.925
MESH:D010894|Q408676,wikidata-mesh,piroxicam,Piroxicam,Piroksikam,"pyroxycam|CP-16171|4-hydroxy-2-methyl-N-(2-pyridyl)-2H-1,2-benzothiazin-3-caboxyamid-1,1-dioxid",,D02.886.665.500|D03.383.855.500
MESH:C042852|Q412659,wikidata-mesh,octafluoropropane,Octafluorpropan,,"PFC-218|perfluoropropane|MRX-115|FS069|FS-069|Freon 218|FC 218|DMP-115|1,1,1,2,2,3,3,3-Octafluoropropane|Definity|Perflutren",Perfluorpropan|PFC-218,
MESH:D009114|Q414825,wikidata-mesh,murexide,Murexid,,,,D03.383.742.698.253.500
MESH:D002330|Q415869,wikidata-mesh,carmustine,Carmustin,,"N,N'-Bis(2-chloroethyl)-N-nitrosourea|Gliadel|Carustine®|Carmustinum|Carmustina|Bischloroethyl nitrosourea|bis-chloroethylnitrosourea|BiCNU®|Bicnu (TN)|Bicnu (tn)|BCNU|Carmustine",Bcnu,D02.065.950.594.247|D02.654.692.247
MESH:C464485|Q421598,wikidata-mesh,(E)-acetamiprid,(E)-Acetamiprid,,(1E)-N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide|Acetamiprid,,
MESH:C025109|Q422080,wikidata-mesh,chlorine dioxide,Chlordioxid,,chlorine(IV) oxide|ClO2(.)|[ClO2](.)|(ClO2)(.)|ClO2,ClO2|926|Chlor(IV)-oxid|OClO,
MESH:C007950|Q422206,wikidata-mesh,octogen,Oktogen,,"tetramethylenetetranitramine|octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine|cyclotetramethylene tetranitramine|1,3,5,7-tetranitro-1,3,5,7-tetrazocane|1,3,5,7-tetranitro-1,3,5,7-tetraazacyclooctane|HMX",Cyclotetramethylentetranitramin|HMX|Homocyclonite|Octogen,
MESH:D001566|Q422745,wikidata-mesh,benzocaine,Benzocain,Benzokain,p-Ethoxycarboxylic Aniline|p-Carbethoxyaniline|p-(Ethoxycarbonyl)aniline|Ethyl p-Aminophenylcarboxylate|ethyl p-aminobenzoate|Ethyl Aminobenzoate|ethyl 4-aminobenzoate|Benzocainum|Benzocaina|Baby Anbesol|Americaine|Amben ethyl ester|4-aminobenzoic acid ethyl ester|Benzocaine,4-Aminobenzoesäure-ethylester|4-Aminobenzoesäureethylester|Anästhesin|Benzocaine|Ethyl-4-aminobenzoat|P-Aminobenzoesäureethylester|Para-Aminobenzoesäureethylester,D02.241.223.100.050.500.643|D02.455.426.559.389.127.020.937.687
MESH:D008285|Q423163,wikidata-mesh,major histocompatibility complex,Haupthistokompatibilitätskomplex,Majör histokompatibilite kompleks,MHC,Histokompatibilitätsantigen|Major Histocompatibility Complex|MHC I|MHC II|MHC III|MHC-Komplex,G05.360.340.024.340.610|G05.360.340.024.380.500|G12.500.500
MESH:D011433|Q423364,wikidata-mesh,propranolol,Propranolol,Propranolol,β-Propranolol|Propranololum|Propanolol|Propanix|Propanalol|Inderal|Hemangeol|Euprovasin|Dociton|beta-Propranolol|Bedranol|b-Propranolol|1-(isopropylamino)-3-(1-naphthyloxy)propan-2-ol|1-((1-Methylethyl)amino)-3-(1-naphthalenyloxy)-2-propanol|[2-hydroxy-3-(naphthalen-1-yloxy)propyl](propan-2-yl)amine|propranolol hydrochloride,Inderal|Obsidan|Propranololhydrochlorid,D02.033.100.624.698.711|D02.033.755.624.698.711|D02.092.063.624.698.711|D02.455.426.559.847.638.945|D04.615.638.945
MESH:D017262|Q424747,wikidata-mesh,siderophore,Siderophore,Siderofor,Siderophores|Siderochromes,Siderophor,D27.505.519.914.500.410.750|D27.720.832.500.410.750
MESH:D010707|Q424889,wikidata-mesh,phosphamidon,Phosphamidon,,"Phosphoric acid, 2-chloro-3-(diethylamino)-1-methyl-3-oxo-1-propenyl dimethyl ester|O,O-Dimethyl O-(2-chloro-2-(N,N-diethylcarbamoyl)-1-methylvinyl) phosphate|2-Chloro-3-dimethoxyphosphinoyloxy-N,N-diethylbut-2-enamide|2-Chloro-2-dimethylcarbamoyl-1-methylvinyl dimethyl phosphate",,D02.705.400.700
MESH:D001962|Q425039,wikidata-mesh,bromcresol purple,Bromkresolpurpur,Brom krezol moru,"5′,5″-dibromo-o-cresolsulfophthalein",Bromcresolpurpur|Bromkresolrot,D02.455.426.559.389.657.239.195|D02.455.426.559.389.832.150|D02.886.590.887.150
MESH:D018453|Q501846,wikidata-mesh,street child,Straßenkind,sokak çocuğu,street-connected kids|street-connected kid|street-connected children|street-connected child|street youth|street urchin|street kid|children of the streets|children in street situations|child in street situation|runaways|guttersnipe|gamine,obdachloses Kind|Straßenkinder|Straßenjunge|Strassenkinder|Strassenkind,M01.325.400
MESH:C009524|Q613394,wikidata-mesh,tri-N-butyl phosphate,Tri-n-butyl-phosphat,,"Tributylphosphate|tributyl ester of phosphoric acid|tri-n-butyl phosphate|Phosphoric acid, tributyl ester|phosphoric acid tributyl ester|Phosphoric acid tri-n-butyl ester|butyl phosphate|TBP|Tributyl phosphate",,
MESH:D064426|Q657925,wikidata-mesh,gaseous signaling molecule,Gasotransmitter,,Gasotransmitters|Gasomodulators|Gasomessengers|Gasomediators|Gaseous transmitters|Gaseous signals|Gaseous signalling molecules|Gaseous signaling|Gaseous Signal Transducers|Gaseous Secondary Messengers|Gaseous second messengers|Gaseous neurotransmitters|Gaseous neuromodulators|Gaseous neuromediators|Gaseous modulators|Gaseous messengers|Gaseous Messenger Molecules|Gaseous Mediators|Gaseous mediators|Endogenous gases,,D01.362.282|D27.505.519.625.270
MESH:D010696|Q899008,wikidata-mesh,phloroglucinol,Phloroglucin,,"Sym-Trihydroxybenzene|Spasfon-Lyoc|s-Trihydroxybenzene|Phloroglucinol (JAN)|Phloroglucine|Phloroglucin|Floroglucinol|Floroglucin|Dilospan S|Benzene, trihydroxy|Benzene-S-triol|Benzene-1,3,5-triol|5-Oxyresorcinolphloroglucin|5-Oxyresorcinol|5-Hydroxyresorcinol|5-Benzenetriol|3,5-Dihydroxyphenol|1,3,5-Triol|1,3,5-Trihydroxycyclohexatriene|1,3,5-Trihydroxy-Benzene|1,3,5-Benzenetriol (ACD/Name 4.0)|1,3,5-benzenetriol|1,3, 5-Trihydroxybenzene|Phloroglucinol","1,3,5-Trihydroxybenzol",D02.455.426.559.389.657.684
MESH:D006923|Q904431,wikidata-mesh,hymecromone,Hymecromon,,Imecromone|beta-Methylumbelliferone|7-Hydroxy-4-methylcoumarin|7-Hydroxy-4-methyl-2H-1-benzopyran-2-one|7-Hydroxy-4-methyl-2-oxo-3-chromene|7-Hydroxy-4-methyl-2-oxo-2H-1-benzopyran|4-MU|4-Methyl-7-hydroxycoumarin|Hymecromone,4-Methylumbelliferon|Methylumbelliferon,D03.383.663.283.446.912.531|D03.633.100.150.446.912.531
MESH:D009827|Q1076248,wikidata-mesh,oleandomycin,Oleandomycin,,,,D02.540.505.600
MESH:C053853|Q1989071,wikidata-mesh,dirithromycin,Dirithromycin,diritromisin,Nortron|LY-237216|Dynabac,,
MESH:D007666|Q2079998,wikidata-mesh,khellin,Khellin,,"4,9-dimethoxy-7-methylfuro[3,2-g]chromen-5-one|4,9-dimethoxy-7-methyl-furo[3,2-g]chromen-5-one|4,9-dimethoxy-7-methyl-5-furo[3,2-g][1]benzopyranone",,D03.383.663.283.446.794.300|D03.633.100.150.446.794.300|D03.633.300.770.300
MESH:C011088|Q2112916,wikidata-mesh,propachlor,Propachlor,,N-isopropyl-alpha-chloroacetanilide|N-isopropyl-2-chloroacetanilide|alpha-Chloro-N-isopropylacetanilide|alpha-chloro-N-isopropylacetanilid|2-chloro-N-isopropylacetanilide|2-Chloro-N-(1-methylethyl)-N-phenylacetamide,,
MESH:D017920|Q2853339,wikidata-mesh,antiporter,Antiporter,,antiporter,,D12.776.157.530.450.162|D12.776.543.550.190|D12.776.543.585.450.162
MESH:C011674|Q2878140,wikidata-mesh,bacampicillin,Bacampicillin,,"Bacampicillinum|Bacampicilline|Bacampicilina|1'-Ethoxycarbonyloxyethyl-(6-D-alpha-aminophenylacetamido)penicillanate|1-[(Ethoxycarbonyl)oxy]ethyl (2S,5R,6R)-6-{[(2R)-2-amino-2-phenylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",,
MESH:C027712|Q3395266,wikidata-mesh,butethal,Butobarbital,,Neonal|Butobarbitone|Butethal|Butobarbital,,
MESH:D000128|Q3604455,wikidata-mesh,Acholeplasma laidlawii,Acholeplasma laidlawii,,,,B03.440.860.074.150.500
MESH:C522124|Q3638978,wikidata-mesh,Besifloxacin,Besifloxacin,Besifloksasin,SS734,,
MESH:D004005|Q3706987,wikidata-mesh,dichlorphenamide,Diclofenamid,,"Keveyis®|glauconide|Diclofenamidum|DICLOFENAMIDE|Diclofenamida|Dichlorphenamide|Dichlorophenamide|Dichlofenamide|dichlofenamide|Daranide®|4,5-DICHLOROBENZENE-1,3-disulfonamide|4,5-dichloro-m-benzenedisulfonamide|4,5-Dichloro-benzene-1,3-disulfonic acid diamide|4,5-dichloro-benzene-1,3-disulfonic acid diamide|4,5-dichloro-1,3-disulfamoylbenzene|4,5-Dichloro-1,3-benzenedisulfonamide|4,5-dichloro-1,3-benzenedisulfonamide|3,4-Dichloro-5-sulfamylbenzenesulfonamide|3,4-dichloro-5-sulfamylbenzenesulfonamide|1,3-Disulfamyl-4,5-dichlorobenzene|1,3-disulfamyl-4,5-dichlorobenzene|1,3-disulfamoyl-4,5-dichlorobenzene|Diclofenamide",,D02.065.884.485|D02.886.590.700.410
MESH:D007328|Q50265665,wikidata-mesh,insulin,Insulin,İnsülin,human insulin,Humaninsulin,D06.472.699.587.200.500.625|D12.644.548.586.200.500.625
MESH:D009938|Q43229,wikidata-mesh,organization,Organisation,kuruluş,organisation|organizations|institution|organization in sociology|organisations,Orga|Anstalt|Org,N03.540
MESH:D011480|Q166774,wikidata-mesh,protease inhibitor,Proteaseinhibitoren,,proteinase inhibitor|protease inhibitors|Protease Antagonists|Peptide Peptidohydrolase Inhibitors|Peptide Hydrolase Inhibitors|Peptidase Inhibitors|Endopeptidase Inhibitors|Antiproteases,,D27.505.519.389.745
MESH:C017803|Q204594,wikidata-mesh,zinc protoporphyrin,Zink-Protoporphyrin,,ZnPP|Zn(ppIX)|zinc-protoporphyrin IX|Protoporphyrin Ix Containing Zn|protoporphyrin IX containing Zn|ZPP,,
MESH:D006604|Q229969,wikidata-mesh,4-hexylresorcinol,4-Hexylresorcin,,"4-hexyl-1,3-benzenediol|Hexylresorcinol",,D02.455.426.559.389.657.852.467
MESH:D000599|Q266595,wikidata-mesh,diamino acid,Diaminosäuren,,"diamino acids|Amino Acids, Diamino",,D12.125.095
MESH:D005517|Q272002,wikidata-mesh,foodborne illness,Lebensmittelvergiftung,Gıda zehirlenmesi,foodborne diseases|foodborne disease|food-borne illness|food poisoning,Nahrungsmittelvergiftung|Lebensmittelintoxikation,C25.723.415
MESH:D015474|Q287029,wikidata-mesh,isotretinoin,Isotretinoin,İzotretinoin,"Ro-43780|neovitamin A acid|cis-retinoic acid|cis-RA|13-RA|13-cis-vitamin A acid|13-cis-retinoic acid|(7e,9e,11e,13Z)-retinoic acid|(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenoic acid|(13-cis)-retinoic acid|retinoic acid",,D02.455.326.271.665.202.495.325|D02.455.426.392.368.367.379.249.700.325|D02.455.849.131.495.325|D23.767.261.700.325
MESH:D007065|Q409765,wikidata-mesh,idoxuridine,Idoxuridin,,Stoxil|SK&F-14287|Joddeoxiuridin|Iodoxuridine|Iododeoxyridine|IdU|Idoxuridinum|Idoxuridina|Idoxuridin|Herplex|Dendrid|Allergan 211|5IUDR|5-Iodouracil deoxyriboside|5-Iododeoxyuridine|2'-Deoxy-5-iodouridine|1beta-D-2'-Deoxyribofuranosyl-5-iodouracil|1-beta-D-2'-Deoxyribofuranosyl-5-iodouracil|1-(2-Deoxy-beta-D-ribofuranosyl)-5-iodouracil|(+)-5-Iodo-2'-deoxyuridine|IDU|5-iodo-2'-deoxyuridine|Idoxuridine,Idoxuridine,D03.383.742.680.852.300.400|D13.570.230.430.609|D13.570.685.852.300.400
MESH:C510808|Q410189,wikidata-mesh,blinatumomab,Blinatumomab,,,,
MESH:D000680|Q412350,wikidata-mesh,n-pentyl nitrite,n-Pentylnitrit,,n-amyl nitrite|1-nitropentane|Nitramyl|amyl nitrite|n-pentyl nitrite|pentyl nitrite,Amylnitrit,D02.633.025
MESH:D004112|Q413968,wikidata-mesh,dimercaprol,Dimercaprol,Dimerkaprol,"Sulfactin|Dithioglycerol|Dithioglycerine|Dimercaptopropanol|Dimercaprolum|British antilewisite|British Anti-Lewisite|Anti-Lewisite|alpha,beta-Dithioglycerol|3-Hydroxy-1,2-propanedithiol|2,3-Mercaptopropanol|2,3-Mercaptopropan-1-ol|2,3-Dithiopropanol|2,3-Dimercaptopropanol|2,3-Dimercaptol-1-propanol|2,3-Dimercapto-1-propanol|2,3-Dimercapro|1,2-Dithioglycerol|1,2-Dimercapto-3-propanol|BAL|Dimercaprol",Dithioglycerin,D02.886.489.180
MESH:C025191|Q417426,wikidata-mesh,bromodichloromethane,Bromdichlormethan,Bromodiklorometan,monobromodichloromethane|dichloromonobromomethane|dichlorobromomethane|CHBrCl2,BDCM|Monobromdichlormethan,
MESH:C117268|Q417489,wikidata-mesh,pimecrolimus,Pimecrolimus,,SDZ-ASM 981|SDZ ASM 981|ASM981|33-epi-chloro-33-desoxyascomycin,Elidel,
MESH:D013713|Q417555,wikidata-mesh,teniposide,Teniposid,,"VM-26|Teniposidum|Teniposido|Téniposide|Teniposid|Epidophyllotoxin|4'-demethylepipodophyllotoxin 9-(4,6-O-(R)-2-thenylidene-beta-D-glucopyranoside)|Teniposide|Vumon®",,D09.408.348.800
MESH:C093875|Q417767,wikidata-mesh,montelukast,Montelukast,Montelukast,Singulair®|Montelukastum|Montélukast|1-[[[(1 R)-1-[3-[(1e)-2-(7-chloro-2-Quinolinyl)ethenyl] phenyl]-3-[2-(1-hydroxy-1-methylethyl)phenyl]propyl]sulfanyl]methyl]cyclopropaneacetic acid|(R-(e))-1-(((1-(3-(2-(7-Chloro-2-quinolinyl)ethenyl)phenyl)-3-(2-(1-hydroxy-1-methylethyl)phenyl)propyl)thio)methyl)cyclopropaneacetic acid|Montelukast,Singulair,
MESH:D018723|Q419059,wikidata-mesh,bethanechol,Bethanechol,Betanekol,"Urecholine®|Duvoid®|carbamyl-β-methylcholine|Carbamyl-beta-methylcholine|carbamyl-beta-methylcholine|carbamoyl-β-methylcholine|Carbamoyl-beta-methylcholine|carbamoyl-beta-methylcholine|Amidopropyldimethylbetaine|amidopropyldimethylbetaine|2-carbamoyloxypropyl-trimethylazanium|2-(carbamoyloxy)-N,N,N-trimethylpropan-1-aminium|(2-hydroxypropyl)trimethylammonium carbamate|Bethanechol",,D02.092.877.883.088.100|D02.241.081.251.133.100|D02.675.276.148.100
MESH:D006145|Q420673,wikidata-mesh,guanethidine,Guanethidin,,"SU-5864|N-(2-perhydroazocin-1-ylethyl)guanidine|2-(1′-azacyclooctyl)ethylguanidine|2-(1-N,N-heptamethyleneimino)ethylguanidine|1-(2-guanidinoethyl)octahydroazocine|1-(2-guanidinoethyl)-heptamethylenimine|{2-[hexahydro-1(2H)-azocinyl]ethyl}-guanidine|[2-(octahydro-1-azocinyl)ethyl]guanidine|[2-(hexahydro-1(2H)-azocinyl]ethyl)guanidine",,D02.078.370.460
MESH:D008787|Q421095,wikidata-mesh,metoclopramide,Metoclopramid,metoklopramid,"Reglan®|Metoclopramidum|Metoclopramida|metochlopramide|methochlopramide|metaclopromide|4-azanyl-5-chloranyl-N-(2-diethylaminoethyl)-2-methoxy-benzamide|4-amino-5-chloro-N-(2-diethylaminoethyl)-2-methoxybenzamide|4-amino-5-chloro-N-(2-diethylaminoethyl)-2-methoxy-benzamide|4-amino-5-chloro-N-(2-(diethylamino)ethyl)-o-anisamide|4-amino-5-chloro-N-(2-(diethylamino)ethyl)-2-methoxybenzamide|4-amino-5-chloro-2-methoxy-N-(β-diethylaminoethyl)benzamide|4-amino-5-chloro-2-methoxy-N-(beta-diethylaminoethyl)benzamide|2-methoxy-5-chloroprocainamide|2-methoxy-4-amino-5-chloro-N,N-(dimethylaminoethyl)benzamide|Metoclopramide|metoclopramide hydrochloride",Metoclopramidhydrochlorid|Paspertin,D02.065.277.573|D02.241.223.100.050.500.647|D02.241.223.100.100.510|D02.241.223.100.200.750|D02.241.223.100.300.350.625|D02.241.511.390.350.625|D02.455.426.559.389.127.020.937.647|D02.455.426.559.389.127.085.510|D02.455.426.559.389.127.250.750|D02.455.426.559.389.127.281.350.625|D02.455.426.559.389.657.654.638.625
MESH:C007168|Q424848,wikidata-mesh,cyanazine,Cyanazin,,"Fortrol|Bladex|2-chloro-4-(1-cyano-1-methylethylamino)-6-ethylamino-1,3,5-triazine|2-Chloro-4-(1-cyano-1-methylethylamino)-6-ethylamine-1,3,5-triazine",,
